months_active,trust_score,avg_monthly_income,fraud_flags,existing_loans,claims_paid,zone_tier,is_eligible,max_loan_amount
48.0,75.0,16775,0,1,2,3,1,10000
14.7,49.5,10744,1,1,2,1,0,0
16.9,74.9,3986,0,1,0,3,0,0
15.8,70.0,14810,0,1,3,2,1,10000
2.3,44.7,11595,0,1,1,2,0,0
17.0,59.8,11491,2,2,3,3,0,0
11.4,37.6,9584,0,0,2,2,0,0
3.7,69.3,15722,0,0,4,3,1,9087
8.1,70.8,3085,0,0,1,2,0,0
8.7,39.9,12611,0,2,2,1,0,0
3.4,49.8,14199,0,0,2,3,1,8110
16.0,24.6,10645,0,0,7,1,0,0
21.6,79.4,20827,1,3,4,2,0,0
9.2,89.7,13869,1,0,3,3,0,0
14.2,63.2,14791,0,3,3,2,0,0
16.6,63.4,9782,0,0,1,1,1,8283
2.3,71.6,5936,0,2,4,3,0,0
43.5,40.7,9081,1,1,2,2,0,0
5.5,92.2,8888,0,1,1,2,1,5470
13.5,52.2,17046,0,1,2,2,1,10000
13.5,53.9,3000,0,0,1,2,0,0
7.4,52.8,17260,0,1,3,1,1,10000
0.5,90.7,7182,0,0,2,2,0,0
6.6,35.2,16220,1,1,1,3,0,0
6.7,52.8,13549,0,0,1,2,1,8674
7.7,41.1,16796,0,0,5,1,1,10000
14.4,34.5,12249,1,1,2,3,0,0
9.4,78.7,12567,0,0,2,2,1,8751
20.9,59.9,16723,0,0,2,3,1,10000
2.9,91.1,12123,0,2,1,3,0,0
25.7,64.8,17593,1,1,1,1,0,0
7.0,80.0,12035,0,0,3,1,1,7772
19.6,84.2,8107,0,1,3,2,1,7369
8.7,58.3,16674,0,1,8,3,1,10000
0.7,27.9,12747,0,2,2,2,0,0
8.6,54.4,20014,2,1,1,2,0,0
31.1,63.6,12179,0,2,2,2,0,0
24.7,79.3,9974,0,1,2,3,1,10000
5.0,42.1,12678,0,3,3,2,0,0
6.3,77.1,14083,0,1,8,1,1,8901
4.2,81.7,15978,0,2,0,2,0,0
4.1,46.4,9328,0,3,1,3,0,0
3.0,61.9,11005,0,1,1,1,1,6191
15.8,50.7,15756,0,1,3,3,1,10000
3.0,67.7,11525,0,1,2,3,1,6490
4.9,41.3,10615,0,3,2,3,0,0
2.1,92.2,17033,0,0,4,1,0,0
0.5,72.3,14498,0,1,6,1,0,0
5.1,74.9,12670,0,0,3,2,1,7680
14.7,71.8,17336,0,0,3,1,1,10000
5.2,51.5,12830,0,1,1,2,1,7800
7.6,65.8,3000,1,2,1,2,0,0
15.1,67.1,7814,0,0,7,1,0,0
0.5,62.7,14823,0,0,1,1,0,0
27.3,72.1,8942,0,1,3,3,1,9559
9.6,75.9,7531,0,1,4,2,0,0
7.9,50.1,14452,0,1,1,3,1,9607
23.4,64.0,13506,0,0,2,2,1,10000
17.5,52.4,14719,0,1,1,1,1,10000
18.9,31.3,7451,0,1,6,3,0,0
3.7,42.8,9671,0,0,2,2,1,5582
13.2,63.6,10082,0,0,3,1,1,7813
12.6,94.5,11606,1,0,0,2,0,0
27.2,55.3,14627,0,2,1,2,0,0
5.1,69.0,16988,1,0,2,2,0,0
17.2,78.0,18911,0,1,1,3,1,10000
19.7,68.8,15306,0,1,5,3,1,10000
42.3,82.8,19276,0,0,5,3,1,10000
6.1,61.4,13961,0,2,1,3,0,0
8.4,40.4,11512,0,0,4,3,1,7776
24.5,70.7,11795,0,1,4,2,1,10000
2.3,42.5,14599,0,1,4,3,0,0
23.0,55.8,17300,0,0,1,3,1,10000
21.4,91.1,6592,0,2,2,2,0,0
48.0,70.5,11933,3,0,2,3,0,0
18.3,54.2,11059,1,0,3,2,0,0
5.2,78.9,14045,0,2,3,1,0,0
20.7,43.0,9259,0,0,2,2,1,8624
21.2,75.2,14164,0,0,1,3,1,10000
7.5,57.8,9526,0,1,2,2,1,6257
23.1,69.3,14267,0,1,1,2,1,10000
15.8,69.3,11034,0,0,0,3,1,9147
2.5,48.1,3561,0,1,3,3,0,0
8.4,57.2,6764,0,0,6,1,0,0
1.2,77.9,9390,0,0,3,3,0,0
0.5,57.5,4136,0,0,2,3,0,0
7.3,24.6,3956,0,0,4,3,0,0
6.8,60.2,3528,0,0,1,2,0,0
17.7,77.8,16844,1,0,3,3,0,0
6.5,48.1,18407,0,1,3,2,1,10000
18.3,74.1,10682,1,1,2,2,0,0
11.8,57.9,11816,0,0,5,2,1,8802
0.5,82.0,12426,0,2,4,1,0,0
5.7,57.0,8661,0,2,1,3,0,0
27.8,67.4,15982,0,1,4,2,1,10000
1.0,69.9,14169,0,1,6,1,0,0
7.5,64.6,8743,0,0,1,2,1,5744
4.8,62.4,5851,0,1,2,3,0,0
6.5,67.3,11610,1,0,2,3,0,0
24.7,43.7,12957,0,1,5,1,1,10000
8.6,36.3,9469,0,0,2,2,0,0
5.3,49.6,11330,0,0,2,3,1,6924
1.0,75.2,3928,0,0,3,2,0,0
8.5,66.1,11278,0,0,2,2,1,7642
1.5,49.5,16914,0,2,5,1,0,0
7.2,46.2,12052,0,1,1,2,1,7826
8.2,63.9,16088,0,1,5,3,1,10000
14.4,51.3,4337,0,0,0,1,0,0
7.9,71.5,12475,0,0,1,1,1,8286
7.2,23.3,8245,0,0,2,3,0,0
6.8,76.0,10886,0,0,4,2,1,6991
13.3,79.2,7275,1,0,3,2,0,0
5.5,47.6,17582,0,0,5,1,1,10000
20.1,56.1,12512,1,0,3,1,0,0
6.0,79.1,17986,0,1,2,3,1,10000
6.0,86.9,12506,0,1,2,1,1,7811
12.9,68.8,9530,0,0,1,3,1,7320
13.6,20.8,5332,1,3,6,1,0,0
43.0,37.7,14548,0,0,3,2,0,0
9.2,65.7,11104,0,0,4,2,1,7682
11.3,83.3,12253,0,1,5,2,1,9000
2.3,61.0,15036,0,2,1,1,0,0
9.3,70.0,9039,0,1,4,1,1,6264
2.1,77.1,9333,0,1,3,1,0,0
8.3,88.3,9078,1,0,1,2,0,0
8.6,56.7,17537,0,1,1,1,1,10000
6.7,71.5,6995,0,1,2,3,0,0
9.1,56.1,5871,0,0,1,3,0,0
9.4,57.7,14376,1,1,4,2,0,0
2.1,65.2,7828,0,0,3,3,0,0
3.0,48.5,13928,0,1,3,1,1,7842
5.0,50.3,7534,0,0,5,1,0,0
5.4,46.1,17760,0,0,2,3,1,10000
33.7,51.6,5055,0,1,0,3,0,0
7.1,74.1,8160,0,0,3,3,1,5295
4.1,72.4,4582,0,0,3,3,0,0
13.6,76.8,11952,0,0,4,2,1,9366
0.8,51.2,11051,0,0,0,2,0,0
25.7,46.4,12504,0,1,4,1,1,10000
16.2,53.3,14408,0,1,2,1,1,10000
3.8,40.9,12418,0,0,3,2,1,7192
2.2,90.4,9264,0,2,2,3,0,0
5.5,39.0,14376,1,1,1,1,0,0
8.1,65.8,9202,0,0,2,3,1,6153
1.1,62.1,13498,0,0,5,1,0,0
20.8,57.7,12442,0,0,5,1,1,10000
20.8,76.7,14380,0,3,1,1,0,0
8.9,76.8,9419,0,3,2,2,0,0
3.6,85.5,7583,0,0,3,1,0,0
4.5,52.1,16653,0,0,1,2,1,9904
13.6,68.5,12035,1,0,2,2,0,0
5.6,55.3,7937,0,1,5,3,0,0
33.2,70.7,3622,0,2,6,2,0,0
3.0,68.5,18252,0,0,4,3,0,0
4.3,86.7,11153,2,0,4,1,0,0
1.0,59.9,18124,0,0,4,1,0,0
36.2,87.1,11162,1,0,0,3,0,0
2.4,51.5,14797,0,1,3,3,0,0
8.1,66.5,17787,0,1,5,1,1,10000
3.9,64.4,10500,0,1,3,1,1,6093
24.0,48.7,13680,0,1,2,1,1,10000
13.5,56.6,7209,0,1,8,2,0,0
5.8,81.3,11647,2,0,3,2,0,0
39.7,70.8,11803,0,0,3,3,1,10000
2.6,20.2,7828,0,2,1,2,0,0
30.8,40.7,16106,0,0,4,3,1,10000
17.7,34.5,11414,0,1,3,1,0,0
3.1,57.3,18118,0,0,3,1,1,10000
14.4,73.5,13105,0,1,4,1,1,10000
3.8,66.7,8488,0,1,0,1,1,4913
11.3,86.3,13270,0,0,5,1,1,9763
34.5,62.7,9589,0,1,4,1,1,10000
4.8,34.1,16838,0,1,3,2,0,0
0.5,69.2,6110,0,1,5,3,0,0
2.5,69.4,14789,0,1,4,2,0,0
31.1,79.6,8324,0,0,5,1,1,9555
3.9,85.4,9641,0,0,3,1,1,5596
11.5,40.7,12279,0,1,7,1,1,9092
27.3,77.1,15696,0,0,1,3,1,10000
0.5,48.9,10895,0,0,7,3,0,0
0.5,60.1,5650,0,0,2,2,0,0
0.5,73.3,11994,0,0,3,3,0,0
18.8,86.3,7622,0,1,2,1,0,0
9.8,37.0,8647,0,3,5,3,0,0
1.3,39.6,12209,0,3,1,2,0,0
34.0,74.4,8665,1,2,2,2,0,0
8.8,60.4,13512,0,2,1,2,0,0
14.2,78.0,14028,0,0,4,2,1,10000
7.2,55.2,16585,0,1,1,1,1,10000
5.9,51.5,6375,0,0,1,3,0,0
12.1,86.8,13885,0,2,1,1,0,0
8.4,76.5,4194,1,1,2,1,0,0
12.2,72.7,18534,1,1,0,3,0,0
21.8,50.2,15141,1,0,7,3,0,0
11.6,59.5,15010,0,1,5,3,1,10000
9.6,46.6,12658,0,0,1,1,1,8855
1.8,65.1,10452,0,3,4,2,0,0
7.8,52.6,4283,0,0,5,1,0,0
2.1,51.3,14158,0,0,6,2,0,0
0.6,66.3,3000,0,1,3,3,0,0
22.2,59.1,8949,0,0,1,1,1,8618
30.6,72.4,5592,0,0,3,1,0,0
20.1,62.6,9655,0,1,1,2,1,8870
19.7,58.2,12491,0,0,4,1,1,10000
3.1,36.4,13668,0,0,2,2,0,0
2.8,77.8,17074,0,0,2,1,0,0
11.3,41.0,14407,0,2,2,3,0,0
7.6,76.3,12036,0,0,3,2,1,7928
6.6,85.4,9577,0,0,1,3,1,6110
9.3,77.9,13752,0,2,2,2,0,0
14.7,90.1,13151,0,0,3,2,1,10000
2.0,94.5,11221,0,1,2,3,0,0
21.6,40.4,12490,0,0,6,1,1,10000
48.0,81.0,12551,0,0,2,2,1,10000
4.8,82.6,12591,0,1,4,1,1,7551
10.1,63.1,15584,0,0,1,1,1,10000
0.5,84.9,13877,0,1,3,1,0,0
4.5,67.6,12400,0,2,4,1,0,0
36.4,90.9,13341,0,0,2,1,1,10000
6.3,71.3,8913,0,3,3,3,0,0
2.0,83.7,8593,0,0,1,1,0,0
2.2,83.4,9945,0,1,1,3,0,0
10.2,72.0,20559,0,2,1,2,0,0
0.5,60.8,7950,0,2,1,3,0,0
1.4,52.0,6664,0,0,4,2,0,0
0.5,59.4,3000,0,0,2,1,0,0
33.0,62.7,6490,0,1,4,3,0,0
0.5,69.6,16770,0,3,1,1,0,0
6.1,43.3,15565,0,1,3,1,1,9764
8.9,56.5,15540,0,2,2,1,0,0
10.2,77.9,10217,0,0,4,1,1,7289
13.2,46.3,12751,0,3,6,2,0,0
11.1,80.7,10434,1,1,1,3,0,0
2.7,43.4,11147,0,1,2,3,0,0
2.3,62.7,8940,0,0,2,2,0,0
17.9,70.2,10029,1,0,6,2,0,0
3.0,63.2,14108,0,0,4,3,0,0
38.5,40.3,15775,0,0,2,3,1,10000
48.0,38.4,17247,0,0,0,1,0,0
2.7,59.6,3883,0,0,3,1,0,0
48.0,83.8,11365,0,0,2,3,1,10000
8.1,44.6,12941,0,0,6,2,1,8662
22.4,41.8,9617,1,1,3,1,0,0
1.8,34.2,12049,0,3,2,2,0,0
23.3,50.5,8774,0,1,4,2,1,8644
43.0,69.6,8955,0,1,2,1,1,10000
2.2,30.8,14518,0,0,2,2,0,0
10.4,90.1,11313,0,0,4,3,1,8112
1.5,67.0,13814,0,1,1,1,0,0
13.2,82.1,11647,0,0,0,3,1,9032
4.3,33.3,14335,0,2,2,2,0,0
2.1,68.5,9943,0,1,5,1,0,0
0.5,62.4,21336,0,1,1,3,0,0
0.9,65.4,15931,0,2,0,1,0,0
11.6,68.4,13992,0,3,3,3,0,0
3.6,74.6,15135,0,1,1,2,1,8711
28.7,61.4,17720,0,0,5,2,1,10000
2.1,65.7,10875,0,2,3,1,0,0
11.6,49.5,6273,0,0,2,1,0,0
4.3,66.5,15749,0,1,3,3,1,9300
4.5,49.5,8035,0,0,6,1,1,4774
18.7,78.0,14517,0,0,4,2,1,10000
0.5,48.1,11303,0,0,2,3,0,0
3.3,77.9,7596,0,2,3,2,0,0
24.1,85.4,13381,0,2,4,2,0,0
8.4,28.4,14019,1,1,0,3,0,0
2.9,88.6,10977,0,2,0,1,0,0
9.4,81.8,7701,0,0,6,1,0,0
13.3,22.4,9491,0,1,3,1,0,0
0.6,71.9,20304,0,0,3,3,0,0
0.5,90.6,8927,0,0,3,2,0,0
10.2,71.8,17170,0,1,6,1,1,10000
7.5,70.9,6932,0,0,6,2,0,0
3.5,60.9,11026,0,0,8,3,1,6326
18.9,85.9,6050,0,1,5,3,0,0
13.6,65.8,18250,0,0,3,1,1,10000
24.9,71.5,14979,0,0,5,1,1,10000
0.5,68.1,9163,0,2,5,3,0,0
1.6,61.4,7317,1,0,0,3,0,0
6.7,49.1,10857,0,0,5,2,1,6942
2.9,88.8,16205,0,1,3,2,0,0
2.6,91.5,6480,0,0,2,2,0,0
42.6,63.8,3000,0,0,1,3,0,0
1.8,45.0,16272,0,0,5,1,0,0
6.4,83.6,10998,0,0,6,2,1,6974
9.7,77.4,16768,0,2,4,1,0,0
18.0,48.5,11486,0,1,0,3,1,10000
13.4,39.7,9317,0,1,2,3,0,0
11.6,59.0,10173,0,0,3,2,1,7552
34.7,92.3,17959,0,0,4,1,1,10000
4.2,51.6,10392,0,1,3,1,1,6096
1.0,25.0,16394,0,1,3,3,0,0
3.4,86.2,6858,0,1,4,3,0,0
3.8,86.8,4556,0,1,1,2,0,0
2.0,84.7,6890,0,1,3,3,0,0
8.9,72.7,9843,0,0,3,3,1,6752
3.3,69.2,14803,0,0,0,1,1,8404
35.2,77.5,11853,1,0,1,1,0,0
0.6,43.3,12223,0,2,3,2,0,0
14.4,45.6,14404,0,1,2,1,1,10000
19.9,82.3,9473,0,0,1,2,1,8655
28.8,84.3,9317,0,2,2,1,0,0
14.6,56.7,10793,0,1,6,2,1,8672
0.5,86.1,11395,0,1,1,3,0,0
0.5,42.9,14218,0,1,2,1,0,0
6.4,48.7,15416,0,0,3,2,1,9761
23.4,66.8,14461,0,0,4,1,1,10000
0.5,52.3,11772,0,1,4,3,0,0
1.5,41.7,10750,0,0,3,2,0,0
23.3,56.9,11648,0,2,5,3,0,0
11.9,59.4,6172,0,1,3,3,0,0
6.7,62.2,9909,0,1,1,1,1,6340
4.2,73.0,11418,0,1,1,1,1,6701
0.5,58.2,19211,0,0,1,3,0,0
0.5,27.2,22843,0,1,0,3,0,0
13.8,69.0,8180,0,1,4,2,1,6449
47.9,42.3,9385,0,2,4,3,0,0
8.2,77.0,8696,0,0,4,1,1,5825
1.4,37.8,17314,1,3,3,3,0,0
16.6,72.0,10959,0,2,4,2,0,0
4.7,67.0,11384,0,0,2,3,1,6813
6.3,45.2,8856,0,1,1,3,1,5595
16.0,51.7,19891,0,0,6,1,1,10000
28.8,69.0,10262,1,0,3,2,0,0
11.7,66.7,6831,0,2,1,1,0,0
35.0,74.2,9127,0,0,3,3,1,10000
16.3,69.9,12685,0,3,3,3,0,0
33.7,67.2,6767,0,1,6,3,0,0
14.9,41.7,5025,0,1,2,2,0,0
9.2,54.6,13150,0,1,1,1,1,9091
1.1,72.5,15060,1,2,5,2,0,0
4.4,66.3,8612,1,0,4,3,0,0
48.0,65.5,5260,0,0,2,3,0,0
2.0,79.2,9609,0,0,0,2,0,0
3.3,55.8,12972,0,0,4,1,1,7385
10.2,78.6,11949,0,0,4,1,1,8512
13.0,35.7,16477,0,2,6,2,0,0
18.7,57.3,14224,0,1,4,3,1,10000
3.1,75.8,10358,0,0,5,1,1,5853
20.0,50.6,11598,0,0,2,1,1,10000
0.9,55.1,7631,0,0,3,2,0,0
1.1,78.6,12507,0,2,4,1,0,0
1.4,68.6,16346,0,2,3,1,0,0
40.0,45.2,4088,0,1,1,3,0,0
5.3,51.5,16067,0,1,4,3,1,9792
2.9,38.8,10822,0,0,4,3,0,0
6.6,48.0,13505,0,0,1,1,1,8620
4.9,77.3,10947,0,0,1,3,1,6590
13.2,54.6,13985,0,0,0,2,1,10000
4.3,81.5,7047,0,0,4,1,0,0
17.7,64.2,10010,0,0,2,2,1,8705
1.1,41.1,13204,0,0,4,3,0,0
1.6,59.5,8466,0,1,6,3,0,0
19.7,52.4,3871,0,2,3,3,0,0
8.0,65.9,13199,0,2,3,3,0,0
9.6,41.0,13725,0,1,4,2,1,9613
3.8,33.5,10987,0,1,4,3,0,0
48.0,67.1,5310,0,0,1,1,0,0
6.7,37.1,18449,0,1,1,2,0,0
10.7,47.5,18081,0,1,4,1,1,10000
6.4,48.4,6386,0,0,6,2,0,0
10.0,68.4,10476,0,1,3,1,1,7412
19.7,55.2,19055,0,1,1,3,1,10000
48.0,58.6,13847,0,1,4,3,1,10000
35.4,57.2,8042,0,2,0,1,0,0
0.5,76.4,13697,0,1,0,3,0,0
0.7,48.6,4776,0,1,6,3,0,0
9.7,66.6,6107,0,0,3,2,0,0
4.7,65.9,12456,0,0,7,2,1,7453
12.2,75.0,7232,0,0,4,1,0,0
0.5,31.5,9949,0,1,3,1,0,0
1.4,25.2,6612,0,0,7,1,0,0
5.3,56.8,11099,1,1,2,3,0,0
11.2,61.6,11333,0,2,4,1,0,0
0.6,47.1,12368,0,1,7,3,0,0
10.2,69.7,10247,0,0,2,2,1,7308
37.4,49.5,20378,0,0,0,1,1,10000
34.8,62.8,13044,0,1,3,3,1,10000
20.6,77.6,10229,0,0,3,3,1,9494
14.3,65.7,11034,1,0,3,1,0,0
13.0,64.7,8526,1,1,5,1,0,0
43.0,51.7,23029,0,0,4,2,1,10000
8.5,74.3,9593,0,0,7,2,1,6485
4.0,76.8,10798,0,0,7,3,1,6294
15.1,63.6,15214,0,1,4,2,1,10000
8.8,55.3,11307,0,0,6,3,1,7727
0.5,32.9,10195,1,2,2,2,0,0
43.2,73.7,18948,0,1,2,3,1,10000
2.6,81.3,13621,0,0,5,2,0,0
4.0,91.9,18853,0,0,3,1,1,10000
8.1,52.9,13581,0,1,2,1,1,9074
2.4,59.7,14850,0,2,7,2,0,0
8.2,60.4,14004,1,1,2,1,0,0
5.9,69.5,15005,0,1,3,1,1,9353
3.5,70.9,9818,0,0,5,1,1,5627
20.6,48.5,9473,0,0,8,1,1,8807
22.4,59.1,7791,0,3,3,2,0,0
1.4,62.2,9697,0,0,2,1,0,0
25.3,46.2,7602,0,0,2,2,0,0
4.5,68.0,13334,0,0,1,2,1,7906
3.2,63.6,15559,0,1,2,3,1,8823
5.1,69.3,9006,0,0,4,1,1,5457
14.9,82.7,19204,0,1,2,3,1,10000
2.5,59.4,9337,1,1,1,3,0,0
4.8,60.5,13052,0,0,0,2,1,7831
11.4,60.0,11825,0,0,3,2,1,8710
3.7,51.9,15658,0,0,5,1,1,9030
3.1,81.2,13817,0,1,4,2,1,7795
15.4,44.5,12971,0,0,3,3,1,10000
0.6,68.7,10678,0,0,6,2,0,0
25.0,65.5,6514,1,1,4,2,0,0
25.3,48.0,15004,0,3,1,3,0,0
6.4,74.7,11843,0,0,1,2,1,7508
10.1,60.7,14154,0,0,3,2,1,10000
0.5,47.6,12738,0,2,1,1,0,0
23.4,84.5,7635,0,0,3,1,0,0
8.3,62.1,13302,0,1,4,3,1,8961
30.5,57.2,11903,0,0,4,1,1,10000
18.3,70.7,11894,0,1,3,1,1,10000
5.6,70.7,14204,0,0,4,2,1,8765
0.5,73.6,15249,0,0,4,2,0,0
0.6,51.8,8753,0,0,3,2,0,0
1.8,35.1,11258,0,1,2,1,0,0
13.6,60.8,15954,0,1,5,3,1,10000
10.3,65.5,15528,0,1,2,2,1,10000
18.0,70.7,15564,0,0,0,1,1,10000
10.6,73.0,8357,0,0,0,3,1,6022
5.0,51.0,12323,0,0,3,2,1,7433
3.0,69.8,14609,0,0,6,1,0,0
8.2,74.9,18652,0,0,2,1,1,10000
18.0,74.3,7892,0,1,3,2,0,0
1.4,45.0,8194,0,2,3,1,0,0
7.9,69.6,10485,0,2,4,2,0,0
4.8,50.8,8382,0,1,5,2,1,5036
4.0,88.3,5885,1,2,4,2,0,0
16.1,64.9,4251,0,1,2,3,0,0
9.4,48.6,14185,0,3,2,2,0,0
0.7,86.7,12320,0,0,2,3,0,0
19.5,45.7,15533,1,0,7,2,0,0
7.5,67.0,10394,0,1,5,1,1,6831
3.3,64.5,10622,0,0,3,3,1,6032
11.9,32.2,15705,0,0,2,2,0,0
18.5,69.2,13310,0,0,1,2,1,10000
2.4,67.1,12431,0,1,0,1,0,0
6.3,42.9,4434,0,0,1,3,0,0
25.0,52.8,12117,0,2,4,2,0,0
48.0,63.3,8916,0,0,4,1,1,10000
23.8,54.0,10756,1,0,4,2,0,0
10.1,62.7,18616,0,2,0,2,0,0
8.4,92.5,4195,0,1,2,1,0,0
25.1,85.9,16865,0,2,5,1,0,0
8.9,75.4,14219,0,0,3,2,1,9740
6.4,79.5,14531,0,0,3,2,1,9204
1.2,74.9,9675,0,0,4,1,0,0
0.6,54.5,7721,0,2,2,3,0,0
4.8,63.5,12782,1,0,0,2,0,0
8.3,38.0,16130,0,2,2,2,0,0
25.1,38.2,11729,0,3,3,2,0,0
48.0,53.4,13701,0,2,0,3,0,0
6.0,52.2,5822,0,0,3,2,0,0
1.4,54.0,10857,0,2,1,1,0,0
9.2,60.5,11282,1,0,2,2,0,0
36.4,68.8,6742,0,0,1,2,0,0
5.2,74.8,10326,0,0,2,2,1,6279
22.0,36.9,10527,1,0,2,3,0,0
6.6,73.5,11231,0,0,3,3,1,7169
11.5,86.6,13352,0,2,4,2,0,0
5.3,65.0,12917,0,1,2,3,1,7878
21.7,74.8,11710,1,0,0,2,0,0
40.5,48.6,3000,0,3,4,1,0,0
48.0,59.3,13751,0,3,5,2,0,0
5.2,86.1,10013,0,0,3,3,1,6087
46.9,82.6,12412,0,1,1,2,1,10000
38.3,45.2,13672,0,0,3,2,1,10000
13.0,90.0,13220,0,0,4,1,1,10000
33.4,70.1,14618,0,2,1,3,0,0
30.5,46.2,14255,1,3,1,3,0,0
18.6,48.9,12005,0,1,3,3,1,10000
24.7,60.4,13361,0,0,3,1,1,10000
7.6,38.8,6435,0,3,1,2,0,0
6.0,51.2,8750,0,1,1,3,1,5467
18.9,54.1,11536,1,0,1,1,0,0
2.0,40.2,11679,0,0,2,1,0,0
28.9,54.3,17501,0,0,4,2,1,10000
14.2,58.4,12837,0,1,2,3,1,10000
2.3,63.4,9115,1,0,2,2,0,0
0.5,65.6,10682,0,1,5,1,0,0
13.9,18.8,13691,0,3,1,1,0,0
1.7,54.7,12738,0,2,2,1,0,0
4.0,59.8,20743,0,1,5,3,1,10000
7.1,48.3,10943,0,0,1,1,1,7090
15.5,67.8,11643,0,1,1,2,1,9570
5.7,67.9,8844,1,1,3,3,0,0
0.5,80.3,11485,0,0,2,2,0,0
10.0,87.2,11684,0,1,0,1,1,8276
5.0,58.4,8210,0,0,6,2,1,4959
23.4,50.9,8759,0,0,0,3,1,8657
2.8,56.9,14343,0,0,7,3,0,0
6.2,73.7,8417,0,2,5,3,0,0
13.5,62.0,12586,0,0,0,3,1,9845
8.4,53.4,3000,0,0,3,2,0,0
14.4,67.7,9374,0,0,1,3,1,7496
18.0,65.9,3000,0,2,1,1,0,0
3.3,47.2,17038,0,0,3,2,1,9687
6.3,67.0,8949,0,2,5,3,0,0
30.8,73.2,10678,1,0,2,2,0,0
10.6,47.5,13682,0,0,2,3,1,9871
7.4,78.8,8486,0,0,1,2,1,5557
28.5,24.6,12293,0,0,1,2,0,0
10.0,36.9,8493,0,0,1,3,0,0
8.1,68.0,5278,0,0,2,1,0,0
10.0,62.4,12222,0,2,2,2,0,0
8.4,56.3,4058,0,0,4,1,0,0
5.1,80.2,13756,0,1,2,3,1,8333
9.4,75.8,16657,0,0,3,1,1,10000
20.8,59.6,6149,0,0,4,3,0,0
48.0,46.4,9411,1,0,2,1,0,0
4.1,57.7,9293,0,0,4,2,1,5447
0.6,96.2,12597,0,3,2,3,0,0
5.0,62.1,9626,0,1,1,3,1,5814
16.7,60.7,13114,0,1,2,3,1,10000
0.8,69.0,13216,0,0,1,1,0,0
48.0,47.2,4930,0,0,4,2,0,0
4.2,80.2,11539,0,1,5,3,1,6775
8.7,56.6,10314,0,0,4,2,1,7021
6.2,54.7,10639,0,1,3,1,1,6699
6.6,51.0,19239,0,1,2,2,1,10000
8.8,61.9,19915,0,1,2,1,1,10000
8.4,43.8,16496,0,0,1,3,1,10000
9.1,81.3,9383,0,1,1,3,1,6467
2.8,33.5,16486,0,1,1,2,0,0
20.5,56.6,10054,0,3,7,2,0,0
19.9,47.3,9491,0,1,1,3,1,8671
0.8,55.1,12497,0,2,4,3,0,0
8.4,66.7,7314,0,0,4,1,0,0
31.7,85.7,9198,0,0,1,3,1,10000
8.8,70.0,3000,0,0,3,3,0,0
16.7,86.3,12100,1,0,2,2,0,0
5.6,86.7,12424,0,1,1,3,1,7663
0.8,64.7,6263,0,1,6,2,0,0
3.5,53.5,11428,0,0,3,2,1,6544
10.8,70.9,15656,1,0,3,1,0,0
6.9,58.2,11215,0,2,3,3,0,0
6.2,74.2,13396,0,2,1,1,0,0
0.8,60.2,12234,0,2,3,1,0,0
1.2,61.8,13960,0,0,3,3,0,0
3.0,61.3,14102,0,0,5,3,1,7935
6.8,46.9,13839,0,0,5,2,1,8874
4.5,83.5,10003,0,0,5,3,1,5938
17.5,22.8,10324,0,2,3,1,0,0
3.5,68.7,13247,0,1,2,3,1,7588
8.0,61.6,6703,0,2,2,3,0,0
0.5,48.9,20365,0,0,2,2,0,0
11.5,84.4,8599,0,1,5,1,1,6361
0.5,51.8,8430,0,0,0,2,0,0
2.1,43.6,8645,0,0,5,3,0,0
5.5,66.7,3000,0,2,1,2,0,0
13.9,70.6,14431,0,1,5,1,1,10000
7.1,40.8,18661,0,0,2,2,1,10000
0.6,13.1,6299,1,2,7,1,0,0
25.9,51.3,7458,0,0,7,2,0,0
1.9,71.7,7943,0,0,4,2,0,0
1.0,63.2,8255,0,1,3,2,0,0
10.9,66.2,17906,0,0,1,1,1,10000
13.7,56.4,7216,0,0,3,2,0,0
8.3,69.4,3000,0,1,4,1,0,0
12.4,47.1,4519,0,1,3,2,0,0
16.4,72.5,17879,1,0,5,1,0,0
10.8,47.8,18615,0,1,3,2,1,10000
5.3,40.3,10711,0,1,5,3,1,6537
34.9,64.0,11493,0,1,2,2,1,10000
37.5,63.7,11993,0,1,4,2,1,10000
5.2,55.1,16868,0,1,0,3,1,10000
0.6,61.8,16188,0,1,0,3,0,0
29.7,31.4,11496,0,0,1,1,0,0
2.4,62.7,9349,0,0,1,2,0,0
34.0,70.4,9051,0,0,3,2,1,10000
5.7,64.2,12881,0,1,5,1,1,7965
18.1,50.3,11657,0,1,4,3,1,10000
14.4,79.1,18164,0,3,3,2,0,0
22.9,53.2,12770,1,2,4,1,0,0
2.4,88.4,13684,0,1,3,1,0,0
41.4,38.3,10510,0,1,4,3,0,0
23.5,88.2,8627,1,0,1,2,0,0
10.7,65.8,11801,1,2,1,2,0,0
7.0,48.2,9639,0,0,2,1,1,6233
4.9,49.3,14594,0,0,2,2,1,8799
10.3,59.9,3000,0,0,2,1,0,0
2.8,31.8,11555,0,1,5,2,0,0
25.0,78.3,7842,0,0,3,2,0,0
9.5,71.4,11741,0,2,5,2,0,0
0.5,43.6,14415,0,0,4,3,0,0
2.4,61.4,11908,0,2,5,2,0,0
23.6,75.0,14923,0,0,3,2,1,10000
6.5,53.2,10381,0,0,3,1,1,6603
